"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-05-19","2019-05-25",2019,2873,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-11-03","2019-11-09",2019,2819,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-05-26","2019-06-01",2019,2876,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-11-10","2019-11-16",2019,2679,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-06-02","2019-06-08",2019,2957,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-11-17","2019-11-23",2019,2672,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-11-24","2019-11-30",2019,2525,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-06-16","2019-06-22",2019,3038,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-12-01","2019-12-07",2019,2780,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-06-23","2019-06-29",2019,2887,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-12-08","2019-12-14",2019,2832,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-06-30","2019-07-06",2019,3578,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-12-15","2019-12-21",2019,2678,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-12-29","2020-01-04",2019,3099,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-01-05","2020-01-11",2020,3431,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-08-16","2020-08-22",2020,639,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-08-30","2020-09-05",2020,623,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-01-12","2020-01-18",2020,3622,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-09-13","2020-09-19",2020,647,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-01-19","2020-01-25",2020,3452,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-09-27","2020-10-03",2020,636,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-01-26","2020-02-01",2020,3650,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-10-11","2020-10-17",2020,698,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-02-02","2020-02-08",2020,3709,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-10-25","2020-10-31",2020,632,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-02-09","2020-02-15",2020,3428,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-11-08","2020-11-14",2020,631,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-02-16","2020-02-22",2020,3223,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-11-22","2020-11-28",2020,634,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-02-23","2020-02-29",2020,3145,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-12-06","2020-12-12",2020,702,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-03-01","2020-03-07",2020,3237,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-12-20","2020-12-26",2020,680,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-03-08","2020-03-14",2020,2880,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-05-31","2020-06-06",2020,1331,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-03-15","2020-03-21",2020,1841,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-03-22","2020-03-28",2020,1701,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-06-14","2020-06-20",2020,1063,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-03-29","2020-04-04",2020,1684,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-06-21","2020-06-27",2020,910,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-04-05","2020-04-11",2020,1609,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-06-28","2020-07-04",2020,1037,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-04-12","2020-04-18",2020,1582,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-07-05","2020-07-11",2020,894,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-04-19","2020-04-25",2020,1561,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-07-19","2020-07-25",2020,749,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-04-26","2020-05-02",2020,1450,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-07-26","2020-08-01",2020,685,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-05-03","2020-05-09",2020,1474,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-08-02","2020-08-08",2020,714,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-05-10","2020-05-16",2020,1499,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-05-17","2020-05-23",2020,1435,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-08-23","2020-08-29",2020,659,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-05-24","2020-05-30",2020,1230,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-09-06","2020-09-12",2020,623,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-06-07","2020-06-13",2020,1061,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-09-20","2020-09-26",2020,668,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-10-04","2020-10-10",2020,672,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-10-18","2020-10-24",2020,670,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-07-12","2020-07-18",2020,790,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-11-01","2020-11-07",2020,687,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-11-15","2020-11-21",2020,661,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-08-09","2020-08-15",2020,644,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-12-13","2020-12-19",2020,726,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-12-27","2021-01-02",2020,661,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2020-11-29","2020-12-05",2020,711,"Total","Admin0","Week","MOH-COL-2020-Y02-03"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-01-03","2021-01-09",2021,658,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-01-10","2021-01-16",2021,673,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-01-17","2021-01-23",2021,626,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-12-19","2021-12-25",2021,1576,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-01-24","2021-01-30",2021,669,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-12-26","2022-01-01",2021,1398,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-01-31","2021-02-06",2021,671,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-06-13","2021-06-19",2021,582,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-02-07","2021-02-13",2021,677,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-06-20","2021-06-26",2021,594,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-02-14","2021-02-20",2021,698,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-06-27","2021-07-03",2021,622,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-02-21","2021-02-27",2021,687,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-07-04","2021-07-10",2021,629,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-02-28","2021-03-06",2021,718,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-07-11","2021-07-17",2021,632,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-03-07","2021-03-13",2021,600,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-07-18","2021-07-24",2021,690,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-03-14","2021-03-20",2021,571,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-06-06","2021-06-12",2021,619,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-07-25","2021-07-31",2021,687,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-03-21","2021-03-27",2021,551,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-08-01","2021-08-07",2021,796,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-03-28","2021-04-03",2021,527,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-04-04","2021-04-10",2021,574,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-08-08","2021-08-14",2021,774,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-04-11","2021-04-17",2021,570,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-08-15","2021-08-21",2021,844,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-04-18","2021-04-24",2021,515,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-08-22","2021-08-28",2021,899,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-04-25","2021-05-01",2021,488,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-08-29","2021-09-04",2021,1012,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-05-02","2021-05-08",2021,504,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-09-05","2021-09-11",2021,1146,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-05-09","2021-05-15",2021,568,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-09-12","2021-09-18",2021,1138,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-05-16","2021-05-22",2021,595,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-09-19","2021-09-25",2021,1347,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-05-23","2021-05-29",2021,589,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-09-26","2021-10-02",2021,1411,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-05-30","2021-06-05",2021,647,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-10-03","2021-10-09",2021,1479,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-10-10","2021-10-16",2021,1604,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-10-17","2021-10-23",2021,1518,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-10-24","2021-10-30",2021,1595,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-10-31","2021-11-06",2021,1855,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-11-07","2021-11-13",2021,1985,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-12-05","2021-12-11",2021,1743,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-11-14","2021-11-20",2021,2172,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-11-21","2021-11-27",2021,1951,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-11-28","2021-12-04",2021,1777,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2021-12-12","2021-12-18",2021,1655,"Total","Admin0","Week","MOH-COL-2021-Y02-04"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-01-02","2022-01-08",2022,1074,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-10-16","2022-10-22",2022,1540,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-01-09","2022-01-15",2022,931,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-01-16","2022-01-22",2022,946,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-10-23","2022-10-29",2022,1494,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-01-23","2022-01-29",2022,844,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-10-30","2022-11-05",2022,1590,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-01-30","2022-02-05",2022,931,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-02-06","2022-02-12",2022,957,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-02-13","2022-02-19",2022,829,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-02-20","2022-02-26",2022,784,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-11-20","2022-11-26",2022,1709,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-02-27","2022-03-05",2022,834,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-03-06","2022-03-12",2022,841,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-03-13","2022-03-19",2022,839,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-12-11","2022-12-17",2022,1697,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-03-20","2022-03-26",2022,904,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-12-18","2022-12-24",2022,1675,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-03-27","2022-04-02",2022,985,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-12-25","2022-12-31",2022,1603,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-04-03","2022-04-09",2022,924,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-11-27","2022-12-03",2022,1643,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-07-03","2022-07-09",2022,1394,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-04-10","2022-04-16",2022,880,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-07-10","2022-07-16",2022,1565,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-04-17","2022-04-23",2022,1115,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-07-17","2022-07-23",2022,1561,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-04-24","2022-04-30",2022,1134,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-05-01","2022-05-07",2022,1239,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-05-08","2022-05-14",2022,1398,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-05-15","2022-05-21",2022,1422,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-05-22","2022-05-28",2022,1548,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-05-29","2022-06-04",2022,1553,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-06-05","2022-06-11",2022,1443,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-06-12","2022-06-18",2022,1268,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-06-19","2022-06-25",2022,1267,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-06-26","2022-07-02",2022,1366,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-10-02","2022-10-08",2022,1306,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-10-09","2022-10-15",2022,1299,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-08-14","2022-08-20",2022,1472,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-07-24","2022-07-30",2022,1324,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-07-31","2022-08-06",2022,1488,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-08-07","2022-08-13",2022,1367,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2022-09-11","2022-09-17",2022,1161,"Total","Admin0","Week","MOH-COL-2022-Y02-05"
